type,label,leaflet,in_raft,is_pip,phase,x,y,z,q1,q2,q3,q4
lipid_HEAD,POPC,sup,0,0,fluid,161.362,444.709,18.971,0.02538,-0.997482,0.066218,0.0
lipid_HEAD,POPC,sup,0,0,fluid,321.391,105.8,20.796,0.031915,-0.548236,0.835715,0.0
lipid_HEAD,POPC,sup,0,0,fluid,486.071,224.13,18.448,0.045121,-0.882673,-0.467816,0.0
lipid_HEAD,POPC,sup,0,0,fluid,223.194,32.265,22.044,0.048676,-0.66266,0.747337,0.0
lipid_HEAD,POPC,sup,0,0,fluid,330.376,279.361,14.361,0.028495,-0.996484,0.078794,0.0
lipid_HEAD,POPC,sup,0,0,fluid,167.58,116.719,25.219,0.031528,-0.213236,-0.976492,0.0
lipid_HEAD,POPC,sup,0,0,fluid,137.587,418.229,18.723,0.179199,-0.683052,-0.708045,0.0
lipid_HEAD,POPC,sup,0,0,fluid,45.278,468.026,16.766,0.047448,-0.375472,0.925619,0.0
lipid_HEAD,POPC,sup,0,0,fluid,427.295,367.866,15.1,0.035036,0.966637,0.253742,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,452.87,327.977,11.92,0.346187,0.524345,-0.777957,0.0
lipid_HEAD,POPC,sup,0,0,fluid,224.549,393.484,19.169,0.031504,-0.360614,-0.932183,0.0
lipid_HEAD,POPC,sup,0,0,fluid,91.047,494.273,18.661,0.054497,0.954781,0.292273,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,268.919,482.053,17.686,0.063302,-0.129146,0.989603,0.0
lipid_HEAD,POPC,sup,0,0,fluid,454.735,355.023,14.191,0.039647,0.638796,0.768354,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,221.514,411.021,19.393,0.338954,-0.865671,0.368407,0.0
lipid_HEAD,POPC,sup,0,0,fluid,84.368,68.826,25.351,0.00973,0.636961,0.770835,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,408.355,7.12,18.797,0.063047,-0.992225,-0.107309,0.0
lipid_HEAD,POPC,sup,0,0,fluid,307.127,242.151,19.222,0.063366,0.102584,0.992704,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,147.294,301.403,17.414,0.018187,-0.452375,0.891642,0.0
lipid_HEAD,POPC,sup,0,0,fluid,173.732,145.023,25.466,0.047295,0.543601,0.83801,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,304.112,287.533,15.631,0.050971,0.988084,-0.145231,0.0
lipid_HEAD,POPC,sup,0,0,fluid,209.098,151.878,24.641,0.029928,0.785999,0.617503,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,400.92,219.736,18.763,0.023065,0.826108,-0.56304,0.0
lipid_HEAD,POPC,sup,0,0,fluid,497.782,249.969,16.677,0.011787,-0.819021,-0.573643,0.0
lipid_HEAD,POPC,sup,0,0,fluid,180.441,450.438,16.977,0.064873,-0.205749,-0.976452,0.0
lipid_HEAD,POPC,sup,0,0,fluid,166.577,306.803,18.891,0.036261,-0.354495,-0.934355,0.0
lipid_HEAD,POPC,sup,0,0,fluid,347.361,425.201,18.707,0.043287,0.983666,0.174723,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,277.504,450.392,18.665,0.054708,-0.08927,0.994504,0.0
lipid_HEAD,POPC,sup,0,0,fluid,268.069,343.253,14.456,0.011428,-0.266187,0.963854,0.0
lipid_HEAD,POPC,sup,0,0,fluid,354.445,374.082,16.461,0.067332,0.506378,-0.859679,0.0
lipid_HEAD,POPC,sup,0,0,fluid,202.56,460.766,19.396,0.025504,-0.634673,-0.77236,0.0
lipid_HEAD,POPC,sup,0,0,fluid,164.051,456.293,18.798,0.041856,0.949949,0.309588,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,204.009,142.207,25.049,0.052131,0.801855,-0.59524,0.0
lipid_HEAD,POPC,sup,0,0,fluid,19.041,288.786,12.092,0.059411,0.250364,0.966327,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,454.728,34.478,18.26,0.041454,-0.940637,-0.336874,0.0
lipid_HEAD,POPC,sup,0,0,fluid,456.222,51.986,17.892,0.043263,-0.275357,-0.960368,0.0
lipid_HEAD,POPC,sup,0,0,fluid,222.747,367.256,18.96,0.014434,-0.972462,0.232616,0.0
lipid_HEAD,POPC,sup,0,0,fluid,93.946,64.58,26.919,0.030114,-0.949462,0.312435,0.0
lipid_HEAD,POPC,sup,0,0,fluid,30.106,197.707,16.003,0.022831,-0.918479,-0.394811,0.0
lipid_HEAD,POPC,sup,0,0,fluid,326.675,342.079,13.619,0.015425,0.309478,0.950781,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,3.8,368.545,14.742,0.028516,0.514942,0.856751,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,204.34,224.836,21.576,0.02333,0.97272,-0.230805,0.0
lipid_HEAD,POPC,sup,0,0,fluid,323.59,461.701,22.964,0.027193,0.981546,-0.189284,0.0
lipid_HEAD,POPC,sup,0,0,fluid,332.577,213.935,20.29,0.024361,-0.998007,-0.058208,0.0
lipid_HEAD,POPC,sup,0,0,fluid,358.608,28.589,22.8,0.013913,0.143263,-0.989587,0.0
lipid_HEAD,POPC,sup,0,0,fluid,404.248,472.894,17.932,0.0615,0.987886,0.142476,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,0.468,188.641,17.483,0.039221,-0.852857,-0.52067,0.0
lipid_HEAD,POPC,sup,0,0,fluid,93.394,68.772,25.124,0.056506,-0.788498,0.612436,0.0
