type,label,leaflet,in_raft,is_pip,phase,x,y,z,q1,q2,q3,q4
lipid_HEAD,POPC,sup,0,0,fluid,437.1,122.656,15.868,0.167559,-0.984528,-0.051279,0.0
lipid_HEAD,POPC,sup,0,0,fluid,34.563,438.032,20.538,0.027029,-0.998468,0.048282,0.0
lipid_HEAD,POPC,sup,0,0,fluid,121.031,318.378,19.771,0.018849,-0.781821,0.623217,0.0
lipid_HEAD,POPC,sup,0,0,fluid,26.539,399.798,19.529,0.057897,-0.205884,-0.976862,0.0
lipid_HEAD,POPC,sup,0,0,fluid,298.43,448.451,19.847,0.053262,-0.263601,0.96316,0.0
lipid_HEAD,POPC,sup,0,0,fluid,450.648,62.388,18.759,0.062078,0.890775,-0.450185,0.0
lipid_HEAD,POPC,sup,0,0,fluid,10.547,78.758,17.332,0.015751,0.485425,-0.874137,0.0
lipid_HEAD,POPC,sup,0,0,fluid,220.23,302.227,19.777,0.057241,-0.037512,0.997655,0.0
lipid_HEAD,POPC,sup,0,0,fluid,299.917,191.627,17.05,0.036679,-0.98319,-0.178865,0.0
lipid_HEAD,POPC,sup,0,0,fluid,330.277,407.504,20.704,0.192429,0.247994,-0.949458,0.0
lipid_HEAD,POPC,sup,0,0,fluid,416.744,444.309,23.066,0.062229,0.966563,-0.248765,0.0
lipid_HEAD,POPC,sup,0,0,fluid,142.843,315.929,20.279,0.052405,-0.581646,0.811752,0.0
lipid_HEAD,POPC,sup,0,0,fluid,319.853,211.745,18.307,0.057172,0.839904,0.539715,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,380.609,421.827,22.123,0.059522,-0.672097,0.738067,0.0
lipid_HEAD,POPC,sup,0,0,fluid,328.54,48.27,15.662,0.048761,-0.998618,0.019605,0.0
lipid_HEAD,POPC,sup,0,0,fluid,387.907,130.136,15.735,0.011417,0.354638,-0.934934,0.0
lipid_HEAD,POPC,sup,0,0,fluid,177.036,50.933,17.236,0.048049,-0.940938,0.335152,0.0
lipid_HEAD,POPC,sup,0,0,fluid,324.78,206.234,18.174,0.023091,-0.759266,0.650371,0.0
lipid_HEAD,POPC,sup,0,0,fluid,244.025,247.036,17.767,0.026692,-0.910169,0.413377,0.0
lipid_HEAD,POPC,sup,0,0,fluid,323.897,394.803,22.572,0.326542,-0.468134,-0.82111,0.0
lipid_HEAD,POPC,sup,0,0,fluid,13.285,432.46,20.427,0.043977,-0.996075,0.076817,0.0
lipid_HEAD,POPC,sup,0,0,fluid,394.926,336.858,23.175,0.227363,-0.82052,0.524454,0.0
lipid_HEAD,POPC,sup,0,0,fluid,343.404,365.247,21.166,0.065164,-0.99527,-0.072049,0.0
lipid_HEAD,POPC,sup,0,0,fluid,130.927,436.956,19.895,0.043972,-0.811964,-0.582049,0.0
lipid_HEAD,POPC,sup,0,0,fluid,153.721,42.929,18.598,0.016669,-0.681445,0.73168,0.0
lipid_HEAD,POPC,sup,0,0,fluid,460.256,12.07,17.8,0.030069,0.847565,-0.529839,0.0
lipid_HEAD,POPC,sup,0,0,fluid,323.404,234.552,18.596,0.031188,0.8288,0.558675,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,342.285,87.072,17.272,0.034417,-0.217634,0.975423,0.0
lipid_HEAD,POPC,sup,0,0,fluid,217.553,475.173,18.503,0.047516,-0.993619,0.102291,0.0
lipid_HEAD,POPC,sup,0,0,fluid,386.92,283.341,20.697,0.040502,0.99909,0.01336,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,129.968,0.648,20.214,0.067218,0.951727,-0.299496,0.0
lipid_HEAD,POPC,sup,0,0,fluid,434.23,115.655,15.347,0.081481,-0.234348,-0.968732,0.0
lipid_HEAD,POPC,sup,0,0,fluid,197.276,48.815,18.29,0.057461,0.994662,0.085709,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,373.635,148.254,15.379,0.046384,-0.898498,-0.43652,0.0
lipid_HEAD,POPC,sup,0,0,fluid,238.779,243.441,16.737,0.009479,0.190818,-0.98158,0.0
lipid_HEAD,POPC,sup,0,0,fluid,87.59,398.555,21.792,0.437097,-0.342054,0.831833,0.0
lipid_HEAD,POPC,sup,0,0,fluid,431.153,469.336,19.503,0.067315,0.966998,0.245731,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,351.129,20.855,15.088,0.052337,-0.377473,0.92454,0.0
lipid_HEAD,POPC,sup,0,0,fluid,91.869,105.24,18.745,0.037662,0.067905,-0.996981,0.0
lipid_HEAD,POPC,sup,0,0,fluid,199.862,31.126,19.021,0.039767,-0.465474,-0.884168,0.0
lipid_HEAD,POPC,sup,0,0,fluid,2.222,389.542,21.723,0.055807,0.37351,0.925946,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,1.303,309.624,22.362,0.066267,0.651078,0.756112,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,251.501,229.23,16.598,0.064279,0.922123,-0.381519,0.0
lipid_HEAD,POPC,sup,0,0,fluid,159.722,64.779,18.456,0.031095,-0.976904,0.211402,0.0
lipid_HEAD,POPC,sup,0,0,fluid,273.266,115.52,14.998,0.028338,0.707605,-0.706039,0.0
lipid_HEAD,POPC,sup,0,0,fluid,493.367,223.733,20.337,0.014013,-0.642557,-0.76611,0.0
lipid_HEAD,POPC,sup,0,0,fluid,382.052,357.506,24.046,0.326027,-0.839231,-0.435199,0.0
lipid_HEAD,POPC,sup,0,0,fluid,392.809,492.101,16.466,0.062816,-0.989367,0.131179,0.0
lipid_HEAD,POPC,sup,0,0,fluid,193.977,488.513,21.009,0.059659,-0.397644,0.915598,0.0
lipid_HEAD,POPC,sup,0,0,fluid,60.485,474.885,22.819,0.015153,0.651118,-0.758825,0.0
lipid_HEAD,POPC,sup,0,0,fluid,413.685,376.807,26.16,0.062924,-0.753188,0.654789,0.0
lipid_HEAD,POPC,sup,0,0,fluid,196.922,296.299,18.383,0.050743,-0.38633,0.920964,0.0
lipid_HEAD,POPC,sup,0,0,fluid,72.206,80.521,17.415,0.126926,0.991898,-0.005268,0.0
lipid_HEAD,POPC,sup,0,0,fluid,89.903,37.285,20.863,0.027259,-0.629414,-0.776592,0.0
lipid_HEAD,POPC,sup,0,0,fluid,13.11,27.112,21.537,0.020795,-0.846651,0.531743,0.0
lipid_HEAD,POPC,sup,0,0,fluid,252.32,298.057,19.411,0.066022,0.921614,0.382452,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,464.765,363.921,26.823,0.021572,-0.9988,-0.043974,0.0
lipid_HEAD,POPC,sup,0,0,fluid,388.942,253.68,19.932,0.059695,0.997273,0.043387,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,177.761,136.334,16.361,0.40169,-0.842224,0.359589,0.0
lipid_HEAD,POPC,sup,0,0,fluid,464.427,439.004,21.049,0.014804,-0.801189,-0.598229,0.0
lipid_HEAD,POPC,sup,0,0,fluid,206.465,253.22,16.519,0.06379,-0.924056,-0.376897,0.0
lipid_HEAD,POPC,sup,0,0,fluid,442.051,184.493,14.8,0.088243,-0.357763,-0.929634,0.0
lipid_HEAD,POPC,sup,0,0,fluid,375.587,238.479,19.07,0.031977,0.914811,0.402614,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,40.062,327.283,19.046,0.024066,0.755451,0.654763,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,150.168,339.8,22.255,0.282356,0.341801,0.896352,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,81.614,309.315,18.91,0.018097,-0.286274,-0.957977,0.0
lipid_HEAD,POPC,sup,0,0,fluid,7.015,160.091,18.983,0.014688,-0.241734,-0.970231,0.0
lipid_HEAD,POPC,sup,0,0,fluid,68.831,197.681,17.934,0.048005,-0.068681,0.996483,0.0
lipid_HEAD,POPC,sup,0,0,fluid,263.298,60.282,16.296,0.309831,-0.579275,0.753953,0.0
lipid_HEAD,POPC,sup,0,0,fluid,88.462,228.538,16.914,0.353825,0.261211,-0.898096,0.0
lipid_HEAD,POPC,sup,0,0,fluid,373.673,259.058,18.986,0.0292,-0.001601,0.999572,0.0
lipid_HEAD,POPC,sup,0,0,fluid,360.585,359.267,24.013,0.164988,-0.157487,0.973641,0.0
lipid_HEAD,POPC,sup,0,0,fluid,385.288,308.847,21.381,0.020987,-0.811365,-0.584164,0.0
lipid_HEAD,POPC,sup,0,0,fluid,36.389,267.231,20.0,0.019382,0.981862,0.188602,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,111.593,164.91,15.572,0.033806,0.106636,0.993723,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,267.213,11.99,17.301,0.025046,0.992366,0.120759,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,24.531,420.393,20.294,0.038264,-0.451277,0.891563,0.0
lipid_HEAD,POPC,sup,0,0,fluid,276.738,78.133,14.08,0.43527,0.896634,-0.081157,0.0
lipid_HEAD,POPC,sup,0,0,fluid,16.911,292.163,20.136,0.031237,0.250831,-0.967527,0.0
lipid_HEAD,POPC,sup,0,0,fluid,444.33,242.487,19.93,0.059258,-0.493508,-0.86772,0.0
lipid_HEAD,POPC,sup,0,0,fluid,396.916,437.73,21.192,0.058592,-0.419798,-0.905724,0.0
lipid_HEAD,POPC,sup,0,0,fluid,222.431,54.299,18.009,0.036925,0.660213,-0.750171,0.0
lipid_HEAD,POPC,sup,0,0,fluid,270.064,227.511,19.097,0.049331,0.413583,-0.909129,0.0
lipid_HEAD,POPC,sup,0,0,fluid,20.801,154.75,19.313,0.033361,0.79294,0.608386,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,321.901,141.624,15.359,0.017636,-0.245218,-0.969308,0.0
lipid_HEAD,POPC,sup,0,0,fluid,89.513,344.472,20.984,0.02592,0.803556,0.594665,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,412.317,458.664,19.952,0.017236,-0.733929,0.679007,0.0
lipid_HEAD,POPC,sup,0,0,fluid,193.237,170.199,14.833,0.135037,0.879546,-0.45625,0.0
lipid_HEAD,POPC,sup,0,0,fluid,136.807,499.717,20.379,0.022288,-0.802646,0.596039,0.0
lipid_HEAD,POPC,sup,0,0,fluid,22.088,274.781,19.638,0.051869,-0.33058,-0.942352,0.0
lipid_HEAD,POPC,sup,0,0,fluid,1.092,358.108,23.634,0.024151,0.545572,0.837716,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,17.883,458.114,21.616,0.056557,0.564703,-0.823354,0.0
lipid_HEAD,POPC,sup,0,0,fluid,282.625,489.396,16.968,0.014676,0.756822,0.653457,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,402.776,277.964,21.356,0.04347,0.695269,0.717434,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,113.482,345.868,21.816,0.012693,0.591316,-0.80634,0.0
lipid_HEAD,POPC,sup,0,0,fluid,34.465,329.097,20.061,0.033595,0.994625,0.097941,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,3.543,451.294,20.939,0.060629,-0.790902,-0.608932,0.0
lipid_HEAD,POPC,sup,0,0,fluid,122.063,61.743,17.925,0.065146,-0.99783,-0.009515,0.0
lipid_HEAD,POPC,sup,0,0,fluid,364.838,8.294,15.593,0.043101,0.171704,-0.984205,0.0
lipid_HEAD,POPC,sup,0,0,fluid,247.271,317.81,19.826,0.055206,0.657263,0.751636,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,458.254,302.896,22.634,0.049177,-0.998373,0.028872,0.0
lipid_HEAD,POPC,sup,0,0,fluid,8.81,6.444,21.718,0.065451,0.90439,0.421657,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,223.813,357.124,20.947,0.237679,-0.327653,-0.914413,0.0
lipid_HEAD,POPC,sup,0,0,fluid,322.733,499.742,16.844,0.022768,-0.989565,-0.142275,0.0
lipid_HEAD,POPC,sup,0,0,fluid,481.249,308.873,22.261,0.009882,0.254852,-0.96693,0.0
lipid_HEAD,POPC,sup,0,0,fluid,112.051,204.565,13.188,0.238764,0.408221,-0.881106,0.0
lipid_HEAD,POPC,sup,0,0,fluid,264.139,494.669,15.944,0.065072,0.927342,-0.368514,0.0
lipid_HEAD,POPC,sup,0,0,fluid,55.5,491.423,23.308,0.049933,-0.940851,-0.335121,0.0
lipid_HEAD,POPC,sup,0,0,fluid,161.192,264.936,15.523,0.012101,0.992237,-0.123768,0.0
lipid_HEAD,POPC,sup,0,0,fluid,211.474,44.477,18.849,0.021884,0.665424,0.746145,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,492.592,382.154,23.057,0.023977,0.355205,0.934481,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,117.084,428.372,20.21,0.04047,0.243832,-0.968973,0.0
lipid_HEAD,POPC,sup,0,0,fluid,88.531,431.767,21.447,0.035777,0.741408,-0.6701,0.0
lipid_HEAD,POPC,sup,0,0,fluid,42.038,178.855,19.797,0.05432,0.205194,-0.977213,0.0
lipid_HEAD,POPC,sup,0,0,fluid,247.078,146.984,15.779,0.027466,-0.044354,-0.998638,0.0
lipid_HEAD,POPC,sup,0,0,fluid,30.996,357.138,20.177,0.065102,-0.613401,-0.787084,0.0
lipid_HEAD,POPC,sup,0,0,fluid,250.072,364.136,20.557,0.040012,-0.877896,0.477177,0.0
lipid_HEAD,POPC,sup,0,0,fluid,281.641,438.57,20.266,0.038456,0.803334,-0.594285,0.0
lipid_HEAD,POPC,sup,0,0,fluid,400.104,216.621,17.603,0.017877,0.832461,0.553795,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,294.803,81.721,14.347,0.06299,-0.202431,0.977269,0.0
lipid_HEAD,POPC,sup,0,0,fluid,8.309,377.202,21.601,0.021754,0.935759,0.351968,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,3.673,79.495,17.007,0.016492,0.719753,-0.694034,0.0
lipid_HEAD,POPC,sup,0,0,fluid,222.602,488.078,18.211,0.02775,0.942322,-0.333556,0.0
lipid_HEAD,POPC,sup,0,0,fluid,248.182,29.388,18.761,0.020084,0.999741,0.010681,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,334.985,418.758,20.859,0.037551,0.278051,0.959832,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,256.085,191.608,17.113,0.050672,-0.960477,0.273709,0.0
lipid_HEAD,POPC,sup,0,0,fluid,243.831,276.605,18.009,0.013657,0.305632,-0.952052,0.0
lipid_HEAD,POPC,sup,0,0,fluid,272.374,334.412,18.798,0.030847,-0.668732,0.742864,0.0
lipid_HEAD,POPC,sup,0,0,fluid,25.037,167.684,20.394,0.015828,-0.864004,-0.503236,0.0
lipid_HEAD,POPC,sup,0,0,fluid,228.885,396.846,19.065,0.232253,0.892439,-0.386796,0.0
lipid_HEAD,POPC,sup,0,0,fluid,380.877,361.46,24.576,0.453582,-0.732928,-0.50703,0.0
lipid_HEAD,POPC,sup,0,0,fluid,63.168,407.038,19.936,0.032712,0.677936,0.734393,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,470.312,436.829,22.302,0.054379,0.385361,0.921162,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,349.62,30.417,14.595,0.043836,-0.406397,0.912644,0.0
lipid_HEAD,POPC,sup,0,0,fluid,343.144,240.043,18.852,0.066634,0.933406,-0.35258,0.0
lipid_HEAD,POPC,sup,0,0,fluid,72.628,399.984,19.974,0.093343,-0.194498,0.976452,0.0
lipid_HEAD,POPC,sup,0,0,fluid,164.396,35.789,17.652,0.059878,0.835085,0.546853,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,36.352,99.431,16.147,0.039031,0.863304,0.503173,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,234.538,307.585,19.515,0.061556,-0.641315,-0.764804,0.0
lipid_HEAD,POPC,sup,0,0,fluid,287.343,339.165,20.138,0.059821,0.928255,0.367101,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,197.907,347.035,22.466,0.363782,-0.028046,0.931062,0.0
lipid_HEAD,POPC,sup,0,0,fluid,2.361,413.279,20.197,0.055538,0.982323,-0.178768,0.0
lipid_HEAD,POPC,sup,0,0,fluid,135.546,339.286,21.145,0.037661,-0.659447,-0.750807,0.0
lipid_HEAD,POPC,sup,0,0,fluid,481.055,123.627,16.669,0.01784,-0.979773,0.199316,0.0
lipid_HEAD,POPC,sup,0,0,fluid,110.828,177.419,15.716,0.065409,-0.0497,0.99662,0.0
lipid_HEAD,POPC,sup,0,0,fluid,178.561,16.789,19.241,0.0496,-0.605294,0.794455,0.0
lipid_HEAD,POPC,sup,0,0,fluid,433.26,339.53,25.253,0.061826,-0.77706,0.626383,0.0
lipid_HEAD,POPC,sup,0,0,fluid,151.659,172.2,13.753,0.035521,0.995714,0.085396,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,95.031,482.505,21.418,0.04633,-0.61017,-0.790915,0.0
lipid_HEAD,POPC,sup,0,0,fluid,480.109,321.22,25.39,0.008566,0.814835,0.57963,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,207.245,62.729,18.327,0.013369,0.501279,0.865183,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,94.965,236.298,16.042,0.024797,-0.58746,-0.808874,0.0
lipid_HEAD,POPC,sup,0,0,fluid,280.981,465.467,18.752,0.034206,-0.595318,-0.802762,0.0
lipid_HEAD,POPC,sup,0,0,fluid,475.603,424.075,22.385,0.037113,0.965303,0.25848,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,373.521,177.496,16.751,0.480493,-0.387981,-0.78651,0.0
lipid_HEAD,POPC,sup,0,0,fluid,129.642,399.995,20.477,0.022781,0.958692,-0.283534,0.0
lipid_HEAD,POPC,sup,0,0,fluid,94.579,276.601,16.891,0.079315,-0.230423,-0.969853,0.0
lipid_HEAD,POPC,sup,0,0,fluid,223.741,134.214,18.531,0.067498,0.81252,-0.579013,0.0
lipid_HEAD,POPC,sup,0,0,fluid,434.021,315.689,24.416,0.079445,0.315287,-0.945665,0.0
lipid_HEAD,POPC,sup,0,0,fluid,271.073,157.757,16.683,0.335761,-0.635687,0.695102,0.0
lipid_HEAD,POPC,sup,0,0,fluid,45.732,351.219,19.809,0.044976,-0.994391,0.095731,0.0
lipid_HEAD,POPC,sup,0,0,fluid,414.784,253.958,19.123,0.018813,0.575816,-0.817363,0.0
lipid_HEAD,POPC,sup,0,0,fluid,251.535,42.06,18.531,0.051955,0.101146,-0.993514,0.0
lipid_HEAD,POPC,sup,0,0,fluid,410.686,395.293,25.422,0.036585,-0.990376,0.133478,0.0
lipid_HEAD,POPC,sup,0,0,fluid,76.579,160.879,18.291,0.015962,-0.981057,0.193059,0.0
lipid_HEAD,POPC,sup,0,0,fluid,380.014,60.864,15.654,0.018707,-0.913361,-0.406722,0.0
lipid_HEAD,POPC,sup,0,0,fluid,90.208,252.228,18.713,0.029979,0.751721,-0.658799,0.0
lipid_HEAD,POPC,sup,0,0,fluid,148.444,292.628,19.228,0.052167,-0.680305,0.73107,0.0
lipid_HEAD,POPC,sup,0,0,fluid,230.667,178.217,14.513,0.066124,0.902889,-0.424757,0.0
lipid_HEAD,POPC,sup,0,0,fluid,358.084,362.459,23.93,0.035217,-0.375695,0.926074,0.0
lipid_HEAD,POPC,sup,0,0,fluid,95.52,223.996,15.831,0.127988,-0.078585,-0.988657,0.0
lipid_HEAD,POPC,sup,0,0,fluid,285.273,455.662,19.969,0.018665,0.928288,-0.371394,0.0
lipid_HEAD,POPC,sup,0,0,fluid,145.215,419.445,20.087,0.035854,-0.099016,-0.99444,0.0
lipid_HEAD,POPC,sup,0,0,fluid,380.394,49.899,15.435,0.045816,-0.247754,0.967739,0.0
lipid_HEAD,POPC,sup,0,0,fluid,131.118,5.948,20.041,0.023704,-0.32864,-0.944158,0.0
lipid_HEAD,POPC,sup,0,0,fluid,235.769,315.433,19.232,0.031923,0.044105,0.998517,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,313.164,31.576,15.499,0.0651,-0.971189,-0.229246,0.0
lipid_HEAD,POPC,sup,0,0,fluid,178.985,112.341,15.796,0.052092,-0.163393,-0.985185,0.0
lipid_HEAD,POPC,sup,0,0,fluid,451.611,193.075,15.049,0.048733,-0.819282,0.571316,0.0
lipid_HEAD,POPC,sup,0,0,fluid,55.793,369.628,18.804,0.03984,-0.346914,0.93705,0.0
lipid_HEAD,POPC,sup,0,0,fluid,440.639,135.569,14.949,0.443435,-0.866685,-0.228523,0.0
lipid_HEAD,POPC,sup,0,0,fluid,113.707,449.401,20.153,0.023993,-0.229366,0.973045,0.0
lipid_HEAD,POPC,sup,0,0,fluid,139.813,382.701,20.902,0.020624,-0.7546,0.655861,0.0
lipid_HEAD,POPC,sup,0,0,fluid,1.164,338.469,22.828,0.026243,-0.969622,-0.243196,0.0
lipid_HEAD,POPC,sup,0,0,fluid,344.606,426.652,19.607,0.051087,-0.586981,0.807987,0.0
lipid_HEAD,POPC,sup,0,0,fluid,188.979,84.587,17.996,0.036649,0.432778,0.900755,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,200.072,0.815,20.461,0.030566,-0.996438,0.078592,0.0
lipid_HEAD,POPC,sup,0,0,fluid,329.933,6.036,15.518,0.028138,-0.802518,0.595963,0.0
lipid_HEAD,POPC,sup,0,0,fluid,183.514,98.461,16.835,0.052411,0.963524,0.262438,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,48.906,148.662,19.379,0.048789,0.522389,0.85131,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,482.608,457.417,21.342,0.054997,-0.607462,-0.792443,0.0
lipid_HEAD,POPC,sup,0,0,fluid,145.895,371.631,20.789,0.039008,-0.997961,0.05051,0.0
lipid_HEAD,POPC,sup,0,0,fluid,499.497,196.697,20.898,0.01439,0.622374,0.782588,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,135.287,408.798,20.083,0.063661,-0.465145,0.882943,0.0
lipid_HEAD,POPC,sup,0,0,fluid,306.36,418.312,21.046,0.426337,0.904149,-0.027427,0.0
lipid_HEAD,POPC,sup,0,0,fluid,189.293,407.747,19.752,0.024202,-0.017031,-0.999562,0.0
lipid_HEAD,POPC,sup,0,0,fluid,42.792,339.931,21.139,0.009795,0.612969,-0.790046,0.0
lipid_HEAD,POPC,sup,0,0,fluid,318.843,393.517,22.893,0.367548,-0.502383,-0.782637,0.0
lipid_HEAD,POPC,sup,0,0,fluid,89.098,206.063,15.492,0.41064,0.677138,0.610622,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,184.564,140.929,14.197,0.486203,-0.870959,0.070969,0.0
lipid_HEAD,POPC,sup,0,0,fluid,215.203,109.72,17.868,0.042751,0.901323,-0.431033,0.0
lipid_HEAD,POPC,sup,0,0,fluid,332.716,217.082,18.29,0.020828,-0.992402,0.121264,0.0
lipid_HEAD,POPC,sup,0,0,fluid,253.758,396.896,19.048,0.02475,0.536307,-0.84366,0.0
lipid_HEAD,POPC,sup,0,0,fluid,330.608,413.403,20.47,0.129947,-0.103854,-0.986067,0.0
lipid_HEAD,POPC,sup,0,0,fluid,266.946,98.716,14.276,0.033089,-0.233813,-0.971718,0.0
lipid_HEAD,POPC,sup,0,0,fluid,9.748,218.398,21.061,0.047612,0.67142,-0.739546,0.0
lipid_HEAD,POPC,sup,0,0,fluid,352.682,372.384,22.395,0.067455,-0.946941,-0.314251,0.0
lipid_HEAD,POPC,sup,0,0,fluid,344.302,252.453,17.483,0.025524,0.889804,0.455629,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,418.304,351.533,26.06,0.348779,0.191074,-0.91752,0.0
lipid_HEAD,POPC,sup,0,0,fluid,82.29,482.69,21.976,0.021016,0.977361,0.210532,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,285.389,295.81,19.851,0.054298,-0.398768,-0.915443,0.0
lipid_HEAD,POPC,sup,0,0,fluid,329.365,37.837,15.153,0.062608,-0.214233,-0.974774,0.0
lipid_HEAD,POPC,sup,0,0,fluid,52.082,302.172,18.24,0.09004,0.598478,0.796064,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,429.056,55.204,14.656,0.033244,0.198303,0.979577,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,436.522,442.239,23.62,0.035537,-0.356066,-0.933785,0.0
lipid_HEAD,POPC,sup,0,0,fluid,77.134,487.524,22.103,0.032482,-0.031148,-0.998987,0.0
lipid_HEAD,POPC,sup,0,0,fluid,22.324,252.936,19.976,0.041411,0.887277,0.459374,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,97.128,464.339,21.543,0.012624,-0.49015,-0.871547,0.0
lipid_HEAD,POPC,sup,0,0,fluid,378.882,19.136,15.035,0.059784,0.219154,-0.973857,0.0
lipid_HEAD,POPC,sup,0,0,fluid,497.853,414.923,20.342,0.048552,-0.881164,-0.470311,0.0
lipid_HEAD,POPC,sup,0,0,fluid,74.064,308.951,18.593,0.081433,0.994192,0.070359,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,95.304,5.396,20.709,0.062304,0.55026,0.832665,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,269.297,462.404,18.044,0.034888,-0.984006,0.174683,0.0
lipid_HEAD,POPC,sup,0,0,fluid,61.394,1.737,21.594,0.034124,-0.590797,0.806099,0.0
